customer_id,gender,senior,partner,dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,partner_dependents,Excel functions -> Exercise3,average_monthly_charges,Excel functions -> Exercise4,contract_type,phone_type,internet_type,service_type
5306-BVTKJ,Male,0,Yes,Yes,1,1,1,Credit card (automatic),$55.80 ,"$2,651.20 ",No,48,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160226,$55.80 ,TRUE,1 Year,One Line,DSL,Phone+Internet
5304-EFJLP,Male,1,Yes,No,2,2,2,Bank transfer (automatic),$111.65 ,"$8,022.85 ",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140216,$111.65 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5302-BDJNT,Male,0,No,No,2,2,0,Electronic check,$95.50 ,"$3,418.20 ",No,36,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170217,$95.50 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5301-GAUUY,Male,0,No,No,2,2,0,Bank transfer (automatic),$80.35 ,"$2,596.15 ",Yes,32,FALSE,TRUE,TRUE,TRUE,TRUE,0,20170603,$80.35 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5299-SJCZT,Male,0,No,No,2,2,0,Bank transfer (automatic),$101.55 ,$298.35 ,Yes,3,FALSE,TRUE,TRUE,TRUE,TRUE,0,20191113,$101.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5299-RULOA,Female,0,Yes,Yes,2,2,0,Electronic check,$100.25 ,"$1,064.65 ",Yes,11,TRUE,TRUE,TRUE,TRUE,TRUE,3,20190324,$100.25 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5298-GSTLM,Female,1,No,No,2,2,1,Bank transfer (automatic),$101.40 ,"$6,176.60 ",No,61,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150115,$101.40 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
5297-MDOIR,Female,0,Yes,No,1,2,1,Credit card (automatic),$81.15 ,"$5,224.50 ",No,64,TRUE,FALSE,TRUE,TRUE,TRUE,1,20141001,$81.15 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5296-PSYVW,Female,0,Yes,No,2,0,2,Electronic check,$24.55 ,"$1,750.70 ",No,71,TRUE,FALSE,TRUE,FALSE,FALSE,1,20140304,$24.55 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
5296-BFCYD,Male,0,Yes,Yes,1,0,2,Mailed check,$20.10 ,$936.85 ,No,47,FALSE,FALSE,TRUE,FALSE,FALSE,3,20160325,$20.10 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
5295-PCJOO,Male,0,No,Yes,1,1,0,Electronic check,$49.40 ,$184.40 ,Yes,4,FALSE,TRUE,TRUE,TRUE,TRUE,2,20191020,$49.40 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5294-IMHHT,Male,0,Yes,No,2,2,1,Bank transfer (automatic),$97.75 ,"$5,043.20 ",No,52,FALSE,FALSE,TRUE,TRUE,TRUE,1,20151025,$97.75 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
5294-DMSFH,Female,0,Yes,Yes,1,2,0,Credit card (automatic),$87.80 ,"$2,621.75 ",No,30,TRUE,FALSE,TRUE,TRUE,TRUE,3,20170816,$87.80 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5294-CDGWY,Male,0,Yes,Yes,0,1,1,Electronic check,$59.30 ,"$3,014.65 ",Yes,51,FALSE,TRUE,FALSE,TRUE,FALSE,3,20151117,$59.30 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
5293-WXJAK,Female,1,Yes,No,2,2,0,Bank transfer (automatic),$104.05 ,"$1,133.65 ",Yes,11,TRUE,TRUE,TRUE,TRUE,TRUE,1,20190316,$104.05 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5288-AHOUP,Male,1,No,No,1,2,0,Electronic check,$78.50 ,$874.20 ,No,11,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190309,$78.50 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5287-QWLKY,Male,1,Yes,Yes,2,2,0,Credit card (automatic),$105.10 ,"$7,548.10 ",Yes,72,FALSE,TRUE,TRUE,TRUE,TRUE,3,20140217,$105.10 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5286-YHCVC,Male,0,Yes,No,2,2,2,Bank transfer (automatic),$104.80 ,"$7,470.10 ",No,71,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140305,$104.80 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5285-MVEHD,Female,0,Yes,No,1,2,1,Credit card (automatic),$105.60 ,"$6,068.65 ",No,57,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150430,$105.60 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5281-BUZGT,Male,1,No,No,2,2,0,Electronic check,$90.85 ,"$3,186.70 ",Yes,35,FALSE,TRUE,TRUE,TRUE,TRUE,0,20170311,$90.85 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5278-PNYOX,Female,0,No,No,1,2,2,Credit card (automatic),$100.65 ,"$4,917.75 ",No,49,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160116,$100.65 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
5277-ZLOOR,Female,1,No,No,2,2,0,Electronic check,$85.55 ,$187.45 ,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191206,$85.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5276-KQWHG,Female,1,No,No,1,2,0,Electronic check,$69.60 ,$131.65 ,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191215,$69.60 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5275-SQEIZ,Male,0,No,No,1,2,0,Mailed check,$80.85 ,$80.85 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200111,$80.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5275-PMFUT,Male,0,Yes,Yes,0,1,2,Credit card (automatic),$64.80 ,"$4,719.75 ",No,73,FALSE,FALSE,FALSE,TRUE,FALSE,3,20140117,$64.80 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
5274-XHAKY,Female,0,Yes,Yes,2,2,0,Bank transfer (automatic),$94.30 ,"$3,893.60 ",No,41,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160903,$94.30 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5271-YNWVR,Male,0,Yes,Yes,2,2,2,Electronic check,$113.15 ,"$7,856.00 ",Yes,69,FALSE,TRUE,TRUE,TRUE,TRUE,3,20140501,$113.15 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5271-DBYSJ,Male,1,No,No,1,2,0,Credit card (automatic),$79.15 ,$827.70 ,No,10,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190329,$79.15 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5269-NRGDP,Male,0,Yes,Yes,1,1,1,Electronic check,$73.15 ,"$3,088.25 ",No,42,FALSE,FALSE,TRUE,TRUE,TRUE,3,20160805,$73.15 ,TRUE,1 Year,One Line,DSL,Phone+Internet
5268-DSMNQ,Female,1,Yes,No,2,2,1,Credit card (automatic),$97.95 ,"$5,936.55 ",No,61,TRUE,FALSE,TRUE,TRUE,TRUE,1,20150124,$97.95 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
5266-PFRQK,Male,0,Yes,Yes,1,0,1,Credit card (automatic),$20.85 ,"$1,071.60 ",No,51,FALSE,FALSE,TRUE,FALSE,FALSE,3,20151031,$20.85 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
5261-QSHQM,Female,0,No,No,0,1,0,Electronic check,$24.45 ,$86.60 ,Yes,4,TRUE,TRUE,FALSE,TRUE,FALSE,0,20191026,$24.45 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5260-UMPWX,Female,0,Yes,Yes,1,0,0,Credit card (automatic),$20.25 ,$493.95 ,No,24,TRUE,FALSE,TRUE,FALSE,FALSE,3,20180130,$20.25 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
5256-SKJGO,Female,0,Yes,Yes,0,1,2,Electronic check,$54.60 ,"$3,423.50 ",No,63,TRUE,FALSE,FALSE,TRUE,FALSE,3,20141121,$54.60 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
5249-QYHEX,Female,0,Yes,Yes,2,0,2,Mailed check,$24.80 ,"$1,024.70 ",No,41,TRUE,FALSE,TRUE,FALSE,FALSE,3,20160902,$24.80 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
5248-YGIJN,Male,0,Yes,No,2,1,2,Credit card (automatic),$90.25 ,"$6,369.45 ",No,71,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140327,$90.25 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
5248-RPYWW,Female,1,Yes,Yes,2,1,2,Bank transfer (automatic),$90.15 ,"$6,716.45 ",No,75,TRUE,FALSE,TRUE,TRUE,TRUE,3,20131127,$90.15 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
5248-KWLAR,Male,0,Yes,Yes,2,1,2,Electronic check,$90.35 ,"$6,325.25 ",No,70,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140413,$90.35 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
5245-VDBUR,Female,0,Yes,No,0,1,1,Mailed check,$35.45 ,"$1,958.95 ",No,55,TRUE,FALSE,FALSE,TRUE,FALSE,1,20150706,$35.45 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
5244-IRFIH,Male,1,Yes,No,2,2,0,Electronic check,$94.50 ,"$3,105.55 ",Yes,33,FALSE,TRUE,TRUE,TRUE,TRUE,1,20170517,$94.50 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5243-SAOTC,Male,0,No,No,2,2,0,Bank transfer (automatic),$79.85 ,"$4,308.25 ",No,54,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150814,$79.85 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5242-UOWHD,Male,0,Yes,Yes,1,0,2,Mailed check,$20.35 ,$929.20 ,No,46,FALSE,FALSE,TRUE,FALSE,FALSE,3,20160423,$20.35 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
5240-IJOQT,Male,1,No,No,2,2,0,Electronic check,$74.70 ,$74.70 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200111,$74.70 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5240-CAOYT,Female,0,No,No,2,2,0,Bank transfer (automatic),$87.55 ,"$4,884.85 ",No,56,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150619,$87.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5236-XMZJY,Female,0,No,No,1,1,0,Bank transfer (automatic),$59.65 ,"$2,536.55 ",No,43,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160727,$59.65 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5236-PERKL,Female,0,No,No,2,2,2,Bank transfer (automatic),$112.95 ,"$6,465.00 ",Yes,57,TRUE,TRUE,TRUE,TRUE,TRUE,0,20150507,$112.95 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5233-GEEAX,Male,1,No,No,0,1,0,Electronic check,$29.40 ,$221.90 ,Yes,8,FALSE,TRUE,FALSE,TRUE,FALSE,0,20190626,$29.40 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5233-AOZUF,Female,0,Yes,No,2,2,0,Electronic check,$74.95 ,"$2,149.05 ",No,29,TRUE,FALSE,TRUE,TRUE,TRUE,1,20170921,$74.95 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5232-NXPAY,Female,0,No,No,1,1,2,Mailed check,$74.45 ,"$3,510.30 ",No,47,TRUE,FALSE,TRUE,TRUE,TRUE,0,20160308,$74.45 ,TRUE,2 Year,One Line,DSL,Phone+Internet
5231-FIQPA,Female,0,No,No,1,0,2,Mailed check,$19.85 ,$810.45 ,No,41,TRUE,FALSE,TRUE,FALSE,FALSE,0,20160917,$19.85 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
5229-PRWKT,Male,0,No,No,2,2,0,Electronic check,$86.55 ,$649.65 ,Yes,8,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190627,$86.55 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5229-DTFYB,Female,0,No,No,1,2,2,Bank transfer (automatic),$98.80 ,"$3,959.15 ",No,40,TRUE,FALSE,TRUE,TRUE,TRUE,0,20161010,$98.80 ,TRUE,2 Year,One Line,Fiber Optic,Phone+Internet
5228-EXCET,Male,0,No,No,1,2,0,Electronic check,$80.85 ,"$1,008.70 ",Yes,12,FALSE,TRUE,TRUE,TRUE,TRUE,0,20190127,$80.85 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5227-JSCFE,Male,1,Yes,No,0,1,2,Credit card (automatic),$46.35 ,"$3,353.40 ",No,72,FALSE,FALSE,FALSE,TRUE,FALSE,1,20140201,$46.35 ,TRUE,2 Year,No Phone Service,DSL,Internet Only
5226-NOZFC,Male,0,No,No,1,2,0,Electronic check,$85.75 ,"$2,146.50 ",No,25,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180110,$85.75 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5223-UZAVK,Male,0,No,No,1,2,1,Credit card (automatic),$100.30 ,"$6,603.80 ",No,66,FALSE,FALSE,TRUE,TRUE,TRUE,0,20140818,$100.30 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5222-JCXZT,Male,0,No,No,1,0,0,Mailed check,$19.00 ,$78.90 ,No,4,FALSE,FALSE,TRUE,FALSE,FALSE,0,20191007,$19.00 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
5222-IMUKT,Male,0,No,No,1,2,0,Electronic check,$91.05 ,"$2,871.50 ",No,32,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170626,$91.05 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5220-AGAAX,Male,0,Yes,Yes,2,0,2,Bank transfer (automatic),$24.00 ,"$1,664.30 ",No,69,FALSE,FALSE,TRUE,FALSE,FALSE,3,20140503,$24.00 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
5219-YIPTK,Female,0,Yes,No,2,2,0,Electronic check,$104.40 ,"$3,409.60 ",Yes,33,TRUE,TRUE,TRUE,TRUE,TRUE,1,20170523,$104.40 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5216-WASFJ,Female,1,Yes,No,2,2,0,Electronic check,$84.85 ,"$2,633.40 ",No,31,TRUE,FALSE,TRUE,TRUE,TRUE,1,20170711,$84.85 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5215-LNLDJ,Female,0,Yes,Yes,0,1,0,Electronic check,$24.70 ,$149.05 ,No,6,TRUE,FALSE,FALSE,TRUE,FALSE,3,20190811,$24.70 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5214-NLTIT,Male,0,Yes,Yes,2,2,2,Credit card (automatic),$90.80 ,"$6,511.80 ",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140220,$90.80 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5214-CHIWJ,Male,0,No,No,1,0,1,Mailed check,$20.30 ,$595.05 ,No,29,FALSE,FALSE,TRUE,FALSE,FALSE,0,20170902,$20.30 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
5213-TWWJU,Male,0,No,No,1,2,0,Electronic check,$91.00 ,"$2,626.15 ",No,29,FALSE,FALSE,TRUE,TRUE,TRUE,0,20170916,$91.00 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5208-HFSBT,Female,0,No,No,1,1,0,Credit card (automatic),$55.05 ,$102.75 ,Yes,2,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191216,$55.05 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5208-FVQKB,Male,0,Yes,No,1,1,2,Mailed check,$67.95 ,"$4,664.15 ",No,69,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140525,$67.95 ,TRUE,2 Year,One Line,DSL,Phone+Internet
5207-PLSTK,Male,0,Yes,Yes,1,1,0,Mailed check,$48.75 ,$48.75 ,No,1,FALSE,FALSE,TRUE,TRUE,TRUE,3,20200111,$48.75 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5206-XZZQI,Male,0,No,No,1,2,0,Mailed check,$80.60 ,"$4,348.10 ",No,54,FALSE,FALSE,TRUE,TRUE,TRUE,0,20150815,$80.60 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5206-HPJKM,Male,0,No,No,1,1,0,Credit card (automatic),$55.50 ,$934.15 ,No,17,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180917,$55.50 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5204-QZXPU,Male,0,No,No,0,1,0,Electronic check,$39.65 ,$733.35 ,Yes,18,FALSE,TRUE,FALSE,TRUE,FALSE,0,20180728,$39.65 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5204-HMGYF,Female,0,Yes,Yes,1,1,1,Mailed check,$87.20 ,"$4,345.00 ",No,50,TRUE,FALSE,TRUE,TRUE,TRUE,3,20151218,$87.20 ,TRUE,1 Year,One Line,DSL,Phone+Internet
5203-XEHAX,Female,0,No,No,1,1,1,Electronic check,$64.35 ,"$2,053.05 ",No,32,TRUE,FALSE,TRUE,TRUE,TRUE,0,20170615,$64.35 ,TRUE,1 Year,One Line,DSL,Phone+Internet
5202-IVJNU,Female,0,No,Yes,0,1,0,Credit card (automatic),$30.10 ,"$1,131.30 ",Yes,38,TRUE,TRUE,FALSE,TRUE,FALSE,2,20161224,$30.10 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5201-USSQZ,Female,0,Yes,No,1,2,0,Credit card (automatic),$85.90 ,"$2,196.45 ",No,26,TRUE,FALSE,TRUE,TRUE,TRUE,1,20171225,$85.90 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5201-FRKKS,Male,0,No,No,1,2,0,Bank transfer (automatic),$74.30 ,"$1,952.25 ",No,26,FALSE,FALSE,TRUE,TRUE,TRUE,0,20171203,$74.30 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5201-CBWYG,Male,0,Yes,Yes,2,0,1,Bank transfer (automatic),$24.80 ,"$1,476.25 ",No,60,FALSE,FALSE,TRUE,FALSE,FALSE,3,20150226,$24.80 ,TRUE,1 Year,Two or More Lines,No Internet Service,Phone Only
5199-FPUSP,Male,0,No,Yes,0,1,1,Credit card (automatic),$34.05 ,"$1,113.95 ",No,33,FALSE,FALSE,FALSE,TRUE,FALSE,2,20170521,$34.05 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
5198-HQAEN,Male,0,Yes,Yes,1,2,1,Electronic check,$89.70 ,"$3,165.60 ",No,35,FALSE,FALSE,TRUE,TRUE,TRUE,3,20170304,$89.70 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5198-EFNBM,Male,1,Yes,No,1,2,1,Electronic check,$90.65 ,"$5,199.80 ",No,57,FALSE,FALSE,TRUE,TRUE,TRUE,1,20150503,$90.65 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5197-YPYBZ,Female,0,Yes,Yes,2,0,2,Credit card (automatic),$25.25 ,$274.70 ,No,11,TRUE,FALSE,TRUE,FALSE,FALSE,3,20190317,$25.25 ,TRUE,2 Year,Two or More Lines,No Internet Service,Phone Only
5197-PYEPU,Female,0,Yes,Yes,2,2,1,Credit card (automatic),$94.45 ,"$3,923.80 ",No,42,TRUE,FALSE,TRUE,TRUE,TRUE,3,20160826,$94.45 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
5197-LQXXH,Female,0,Yes,No,2,1,2,Credit card (automatic),$83.30 ,"$5,894.50 ",No,71,TRUE,FALSE,TRUE,TRUE,TRUE,1,20140321,$83.30 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
5196-WPYOW,Male,0,Yes,Yes,1,1,1,Mailed check,$60.05 ,"$3,994.05 ",No,67,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140728,$60.05 ,TRUE,1 Year,One Line,DSL,Phone+Internet
5196-SGOAK,Female,0,No,No,1,2,0,Electronic check,$75.70 ,$75.70 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$75.70 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5195-KPUNQ,Female,1,No,No,1,2,1,Mailed check,$96.75 ,"$5,206.55 ",No,54,TRUE,FALSE,TRUE,TRUE,TRUE,0,20150819,$96.75 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5193-QLVZB,Male,0,No,No,2,2,2,Bank transfer (automatic),$104.75 ,"$6,536.50 ",No,62,FALSE,FALSE,TRUE,TRUE,TRUE,0,20141130,$104.75 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5192-EBGOV,Female,1,No,No,2,2,0,Electronic check,$85.70 ,$85.70 ,Yes,1,TRUE,TRUE,TRUE,TRUE,TRUE,0,20200111,$85.70 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5188-HGMLP,Male,1,Yes,No,2,2,0,Bank transfer (automatic),$74.00 ,"$3,919.15 ",No,53,FALSE,FALSE,TRUE,TRUE,TRUE,1,20150914,$74.00 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5186-SAMNZ,Male,1,No,No,1,2,0,Bank transfer (automatic),$69.50 ,$69.50 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,0,20200111,$69.50 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5186-PEIZU,Female,0,No,No,1,0,0,Bank transfer (automatic),$19.25 ,$617.65 ,No,32,TRUE,FALSE,TRUE,FALSE,FALSE,0,20170610,$19.25 ,TRUE,Month-to-Month,One Line,No Internet Service,Phone Only
5186-EJEGL,Male,0,No,No,1,1,0,Mailed check,$69.50 ,$653.25 ,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190501,$69.50 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5183-SNMJQ,Male,0,No,No,1,2,0,Credit card (automatic),$95.10 ,$865.10 ,No,9,FALSE,FALSE,TRUE,TRUE,TRUE,0,20190510,$95.10 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
5183-KLYEM,Female,0,No,No,2,2,2,Credit card (automatic),$112.75 ,"$8,192.60 ",No,73,TRUE,FALSE,TRUE,TRUE,TRUE,0,20140122,$112.75 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5181-OABFK,Female,0,Yes,Yes,1,1,2,Credit card (automatic),$61.30 ,"$3,346.80 ",No,55,TRUE,FALSE,TRUE,TRUE,TRUE,3,20150726,$61.30 ,TRUE,2 Year,One Line,DSL,Phone+Internet
5180-UCIIQ,Male,1,Yes,Yes,0,1,0,Mailed check,$40.05 ,$880.20 ,Yes,22,FALSE,TRUE,FALSE,TRUE,FALSE,3,20180413,$40.05 ,TRUE,Month-to-Month,No Phone Service,DSL,Internet Only
5178-LMXOP,Male,1,Yes,No,2,2,0,Electronic check,$95.10 ,$95.10 ,Yes,1,FALSE,TRUE,TRUE,TRUE,TRUE,1,20200111,$95.10 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5177-RVZNU,Female,0,No,Yes,1,0,1,Bank transfer (automatic),$20.30 ,$755.40 ,No,37,TRUE,FALSE,TRUE,FALSE,FALSE,2,20170105,$20.30 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
5176-OLSKT,Female,0,Yes,No,2,1,2,Bank transfer (automatic),$66.90 ,"$4,370.25 ",No,65,TRUE,FALSE,TRUE,TRUE,TRUE,1,20140903,$66.90 ,TRUE,2 Year,Two or More Lines,DSL,Phone+Internet
5176-LMJXE,Female,0,No,No,1,0,2,Mailed check,$20.55 ,$945.70 ,No,46,TRUE,FALSE,TRUE,FALSE,FALSE,0,20160412,$20.55 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
5176-LDKUH,Female,0,No,No,1,2,1,Electronic check,$75.15 ,"$3,772.65 ",No,50,TRUE,FALSE,TRUE,TRUE,TRUE,0,20151207,$75.15 ,TRUE,1 Year,One Line,Fiber Optic,Phone+Internet
5175-WLYXL,Male,0,No,No,2,2,0,Mailed check,$78.85 ,"$1,600.25 ",No,20,FALSE,FALSE,TRUE,TRUE,TRUE,0,20180603,$78.85 ,TRUE,Month-to-Month,Two or More Lines,Fiber Optic,Phone+Internet
5175-AOBHI,Female,0,No,No,1,1,0,Mailed check,$46.00 ,$193.60 ,Yes,4,TRUE,TRUE,TRUE,TRUE,TRUE,0,20191005,$46.00 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5174-RNGBH,Female,0,No,No,1,1,0,Mailed check,$66.25 ,$620.55 ,Yes,9,TRUE,TRUE,TRUE,TRUE,TRUE,0,20190502,$66.25 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5174-ITUMV,Male,0,Yes,Yes,2,2,1,Electronic check,$105.40 ,"$6,989.45 ",No,66,FALSE,FALSE,TRUE,TRUE,TRUE,3,20140803,$105.40 ,TRUE,1 Year,Two or More Lines,Fiber Optic,Phone+Internet
5173-ZXXXL,Male,0,No,No,1,0,1,Mailed check,$19.95 ,$47.70 ,No,2,FALSE,FALSE,TRUE,FALSE,FALSE,0,20191130,$19.95 ,TRUE,1 Year,One Line,No Internet Service,Phone Only
5173-WXOQV,Male,0,Yes,No,1,1,0,Mailed check,$64.20 ,$143.65 ,No,2,FALSE,FALSE,TRUE,TRUE,TRUE,1,20191204,$64.20 ,TRUE,Month-to-Month,One Line,DSL,Phone+Internet
5172-RKOCB,Male,0,Yes,No,2,2,2,Credit card (automatic),$108.95 ,"$7,875.00 ",No,72,FALSE,FALSE,TRUE,TRUE,TRUE,1,20140203,$108.95 ,TRUE,2 Year,Two or More Lines,Fiber Optic,Phone+Internet
5172-MIGPM,Male,0,No,No,2,1,0,Mailed check,$65.55 ,$237.20 ,No,4,FALSE,FALSE,TRUE,TRUE,TRUE,0,20191023,$65.55 ,TRUE,Month-to-Month,Two or More Lines,DSL,Phone+Internet
5171-EPLKN,Male,0,No,No,1,0,2,Credit card (automatic),$19.85 ,$470.00 ,No,24,FALSE,FALSE,TRUE,FALSE,FALSE,0,20180220,$19.85 ,TRUE,2 Year,One Line,No Internet Service,Phone Only
5170-PTRKA,Female,0,Yes,Yes,0,1,1,Credit card (automatic),$35.80 ,"$1,782.00 ",No,50,TRUE,FALSE,FALSE,TRUE,FALSE,3,20151219,$35.80 ,TRUE,1 Year,No Phone Service,DSL,Internet Only
5168-MSWXT,Male,0,Yes,Yes,1,2,0,Electronic check,$94.75 ,$759.55 ,No,8,FALSE,FALSE,TRUE,TRUE,TRUE,3,20190612,$94.75 ,TRUE,Month-to-Month,One Line,Fiber Optic,Phone+Internet
